artist_id,artist_name,track_id,track_name,track_picture_url,release_date,track_popularity,genres,rank
3qNVuliS40BLgXGxhdBdqu,TAEYEON,2gyCwrOcC6JBoaJ8JGJ7T8,To. X,https://i.scdn.co/image/ab67616d00001e02ed4dcfaf5f63938ecd6c4d59,2023-11-27,74,k-pop,25
75MOYjGEyyH5U4ZFHOPvxR,Lim Young Woong,4Cr43xPo7bwyCcL1g3yVCu,A bientot,https://i.scdn.co/image/ab67616d00001e028f116e476da669a9a3e7dcaa,2022-05-02,59,trot,26
6HvZYsbFfjnjFrWF950C9d,NewJeans,5sdQOyqq2IDhvmx2lHOpwd,Super Shy,https://i.scdn.co/image/ab67616d00001e023d98a0ae7c78a3a9babaf8af,2023-07-07,88,k-pop,27
6HaGTQPmzraVmaVxvz6EUc,Jung Kook,5ONOlTiqymhzwcFjqcIT6E,Hate You,https://i.scdn.co/image/ab67616d00001e02741fd4807f442af3f7359316,2023-11-03,83,k-pop,28
3JsHnjpbhX4SnySpvpa9DK,V,5ydjxBSUIDn26MFzU3asP4,Rainy Days,https://i.scdn.co/image/ab67616d00001e022f1a5b69c2bd76474bca8035,2023-08-11,81,j-division,29
6HvZYsbFfjnjFrWF950C9d,NewJeans,3r8RuvgbX9s7ammBn07D3W,Ditto,https://i.scdn.co/image/ab67616d00001e02edf5b257be1d6593e81bb45f,2022-12-19,83,k-pop,30
75MOYjGEyyH5U4ZFHOPvxR,Lim Young Woong,2lsRp40mCRkhqULWdMbOzn,I Love You,https://i.scdn.co/image/ab67616d00001e028f116e476da669a9a3e7dcaa,2022-05-02,58,trot,31
75MOYjGEyyH5U4ZFHOPvxR,Lim Young Woong,1E14FuM0BRaHAJSJ9YxMVu,A Psalm of Life,https://i.scdn.co/image/ab67616d00001e028f116e476da669a9a3e7dcaa,2022-05-02,58,trot,32
75MOYjGEyyH5U4ZFHOPvxR,Lim Young Woong,43u5DDtK4vQ1coWXb4S5a8,HERO,https://i.scdn.co/image/ab67616d00001e0220b05d0ab75d4c27f1e4bbd6,2020-11-04,57,trot,33
75MOYjGEyyH5U4ZFHOPvxR,Lim Young Woong,7x3SGAkfIrzDr9paSslwMv,Lovely Touch,https://i.scdn.co/image/ab67616d00001e028f116e476da669a9a3e7dcaa,2022-05-02,58,trot,34
47mIJdHORyRerp4os813jD,"League of Legends, NewJeans",210JJAa9nJOgNa0YNrsT5g,GODS,https://i.scdn.co/image/ab67616d00001e02e4179b3fb74beaf0cdfa7a13,2023-10-04,84,speedrun,35
75MOYjGEyyH5U4ZFHOPvxR,Lim Young Woong,4rMEoXVYww6Xy7q9wSj4gy,Love Always Run Away,https://i.scdn.co/image/ab67616d00001e02e56f69fd58795fbbcbc919f2,2021-10-11,59,trot,36
75MOYjGEyyH5U4ZFHOPvxR,Lim Young Woong,365znJ27Fb3faGsctmQYWR,Father,https://i.scdn.co/image/ab67616d00001e028f116e476da669a9a3e7dcaa,2022-05-02,58,trot,37
6HvZYsbFfjnjFrWF950C9d,NewJeans,56v8WEnGzLByGsDAXDiv4d,ETA,https://i.scdn.co/image/ab67616d00001e020744690248ef3ba7b776ea7b,2023-07-21,83,k-pop,38
2jOm3cYujQx6o1dxuiuqaX,RIIZE,3Dah48XTdzVtbIl4dUn6l4,Get A Guitar,https://i.scdn.co/image/ab67616d00001e028773ae7641a2ee7d8b9e532e,2023-09-04,67,,39
6HvZYsbFfjnjFrWF950C9d,NewJeans,65FftemJ1DbbZ45DUfHJXE,OMG,https://i.scdn.co/image/ab67616d00001e02d70036292d54f29e8b68ec01,2023-01-02,85,k-pop,40
3JsHnjpbhX4SnySpvpa9DK,V,4HAOgAnILvXCbSODMoRnmD,For Us,https://i.scdn.co/image/ab67616d00001e028e504c5aedaae49a73ed4963,2023-09-08,81,j-division,41
75MOYjGEyyH5U4ZFHOPvxR,Lim Young Woong,0yfQBmmOIVqiwhV5u10EhN,Love Letter,https://i.scdn.co/image/ab67616d00001e028f116e476da669a9a3e7dcaa,2022-05-02,57,trot,42
3JsHnjpbhX4SnySpvpa9DK,V,2UU11hvjN1JIn4iihEodNT,Blue,https://i.scdn.co/image/ab67616d00001e028e504c5aedaae49a73ed4963,2023-09-08,80,j-division,43
06HL4z0CvFAxyc27GXpf02,Taylor Swift,1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,https://i.scdn.co/image/ab67616d00001e02e787cffec20aa2a396a61647,2019-08-23,97,pop,44
1oSPZhvZMIrWW5I41kPkkY,"Jimin, JVKE, Fast & Furious: The Fast Saga, Kodak Black, NLE Choppa, Muni Long",5qyjy0xfsHNzWxvXkHVB85,"Angel Pt. 1 (feat. Jimin of BTS, JVKE & Muni Long) - Trailer Version",https://i.scdn.co/image/ab67616d00001e02146ea147ce8c185e71b3b84e,2023-05-09,66,k-pop,45
6VuMaDnrHyPL1p4EHjYLi7,"Charlie Puth, Jung Kook, BTS",5Odq8ohlgIbQKMZivbWkEo,Left and Right (Feat. Jung Kook of BTS),https://i.scdn.co/image/ab67616d00001e0235d2e0ed94a934f2cc46fa49,2022-10-06,81,pop,46
2uYWxilOVlUdk4oV9DvwqK,Mitski,3vkCueOmm7xQDoJ17W1Pm3,My Love Mine All Mine,https://i.scdn.co/image/ab67616d00001e0234f21d3047d85440dfa37f10,2023-09-15,96,brooklyn indie,47
6HaGTQPmzraVmaVxvz6EUc,"Jung Kook, DJ Snake",0k0GtcnyQLMiXrdEDbLXmJ,Please Don't Change (feat. DJ Snake),https://i.scdn.co/image/ab67616d00001e02741fd4807f442af3f7359316,2023-11-03,83,k-pop,48
75MOYjGEyyH5U4ZFHOPvxR,Lim Young Woong,05STjz8kmPBUebu3uu5sO0,Nest,https://i.scdn.co/image/ab67616d00001e028f116e476da669a9a3e7dcaa,2022-05-02,56,trot,49
75MOYjGEyyH5U4ZFHOPvxR,Lim Young Woong,0NPR33dSDeDdlWS4aaN3dc,My Starry Love,https://i.scdn.co/image/ab67616d00001e02c5e163c2edcdb27d99e405c5,2021-03-09,55,trot,50
